tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,sentiment
14976,119249,True,Wed Nov 01 02:55:27 +0000 2017,@ChipotleTweets Thank you ❤️ I’ll name her Jen after you,14975,14977.0,positive
14978,119249,True,Wed Nov 01 02:51:03 +0000 2017,Update: I feel pregnant lmao with a food baby... @ChipotleTweets hooked it up tonight 😓,14977,14979.0,positive
14979,119249,True,Wed Nov 01 02:48:40 +0000 2017,Lowkey having baby fever 🤔,14978,,negative
14981,119250,True,Wed Nov 01 03:11:31 +0000 2017,@ChipotleTweets Are you calling me fat,,14980.0,negative
14982,119250,True,Wed Nov 01 02:53:09 +0000 2017,"Me: I went to chipotle twice today 
My friend: what did you get? 
Me: diarrhea but really it was worth it",14980,,negative
14984,119251,True,Wed Nov 01 02:54:15 +0000 2017,Tonight I went to @116062 and got a $3 burrito from @ChipotleTweets. This is the best Halloween I’ve had in years.,14983,,positive
14986,119252,True,Wed Nov 01 03:52:44 +0000 2017,@ChipotleTweets Omg thank you so much it was a much needed boorito,14988,14985.0,negative
14987,119252,True,Wed Nov 01 02:53:28 +0000 2017,I went to get a boorito at @ChipotleTweets &amp; wen thy asked wat my costume was I said I was a poor grad student so thy gave me the discount 😇,14985,,negative
14990,119253,True,Wed Nov 01 02:52:51 +0000 2017,"Eating a whole @ChipotleTweets bowl, victory or loss?! Conflicted on this.",14989,,negative
14992,119254,True,Wed Nov 01 02:52:12 +0000 2017,Happy Halloween 🎃🌯@ChipotleTweets https://t.co/SNyGJoyBMk,"14991,14993",,positive
14995,119255,True,Wed Nov 01 02:48:40 +0000 2017,* looks forward to halloween just cause @ChipotleTweets has $3 burritos *,14994,,positive
14997,119256,True,Wed Nov 01 02:48:35 +0000 2017,At first I was excited for $3 @ChipotleTweets burrito but my appetite was ruined when I ate a hair and found plastic in my bowl! NOT HAPPY!! https://t.co/U7LKqQWDwH,14996,,negative
14999,119258,True,Wed Nov 01 02:58:12 +0000 2017,@ChipotleTweets @119257 You already KNOW who it is https://t.co/LFgvAV3cs9,,14998.0,negative
15000,119257,True,Wed Nov 01 02:56:36 +0000 2017,@ChipotleTweets You know it,15002,14998.0,positive
15001,119257,True,Wed Nov 01 02:45:00 +0000 2017,Cause the Bowls in da Hood are always hard #threedollarbowls #Halloween2017  #hanandarthur @119258 @ChipotleTweets https://t.co/qO4pwxPY04,14998,,negative
15004,119259,True,Wed Nov 01 02:43:24 +0000 2017,Shout out to @ChipotleTweets for feeding all the Nevada students tonight! Ya the real mvp,15003,,positive
15006,119260,True,Wed Nov 01 02:43:17 +0000 2017,find someone who looks at you the way @117721 looks at @ChipotleTweets.,15005,,negative
15008,119261,True,Wed Nov 22 14:57:48 +0000 2017,"@SouthwestAir I don't have a rapid rewards number, unfortunately.",15010,15007.0,negative
15011,119261,True,Thu Nov 23 22:43:21 +0000 2017,@SouthwestAir Sorry. You said to DM that information. Will do so now....,,15010.0,negative
15009,119261,True,Wed Nov 22 13:42:11 +0000 2017,"@SouthwestAir Sure thing. I'm a busy man, but I try to promote Southwest whenever I can. When my @115873 passengers moan about other airlines, I always enquire why they didn't book with SWA.","15007,15012",15013.0,positive
15014,119261,True,Wed Nov 22 13:36:26 +0000 2017,@SouthwestAir I heard a wonderful and heart-warming story from my @115873 passenger yesterday about the airline helping her after breaking her foot. It doesn't surprise me. Southwest is a great company.,15013,,positive
15016,119262,True,Wed Nov 22 13:42:11 +0000 2017,Thank you @SouthwestAir for getting us to the #BigApple safely. “Hello” #MacysParade 2017! https://t.co/GyTeyUBgG6,15015,,positive
15018,119263,True,Wed Nov 01 03:06:47 +0000 2017,@SouthwestAir True true it's just been a long day and wish they would have found earlier. On the bright side flight attendants are AWESOME &amp; gate agent =🌟,15020,15017.0,positive
15021,119263,True,Wed Nov 01 03:09:41 +0000 2017,@SouthwestAir 🍻,,15020.0,positive
15019,119263,True,Wed Nov 01 02:40:58 +0000 2017,@SouthwestAir fail. Pilots seat won't adjust and he discovers this 2mins before departure so we now wait 1hr for repair. #preFlightFail,15017,,negative
15023,119264,True,Wed Nov 01 02:47:12 +0000 2017,@SouthwestAir Thanks for the Halloween treat today on my flight to Denver! https://t.co/Psl6kp7Bet,15022,,positive
15025,119265,True,Wed Nov 01 02:50:49 +0000 2017,Thanks for the #free drink @SouthwestAir!!! Happy Halloween to you too! 🎃 #freedrink #Southwest,15024,,positive
15027,119266,True,Wed Nov 01 02:52:28 +0000 2017,"""Grab your own row, folks; we've got a half an empty plane."" Perks of flying on Halloween. (Also it's stupid cheap... thanks @SouthwestAir)",15026,,positive
15029,119267,True,Wed Nov 01 02:54:45 +0000 2017,Pilots seat won’t adjust. Hour and a half delay... oh and that wasn’t found out until we were ready to leave the gate. @SouthwestAir spot on,15028,,negative
15031,119268,True,Wed Nov 01 02:35:56 +0000 2017,@SouthwestAir I am trying to add a companion to my flight and I’m getting the error number #500599320 and it won’t let me add it.,15030,,negative
15033,119270,True,Wed Nov 01 17:54:19 +0000 2017,@SouthwestAir @119269 @SouthwestAir is our FAVORITE! We love flying SWA!,15036,15032.0,positive
15036,119269,True,Sat Nov 04 20:27:22 +0000 2017,@119270 @SouthwestAir They’re the BEST hands down!,,15033.0,positive
15034,119269,True,Sat Nov 04 20:28:42 +0000 2017,@SouthwestAir Don’t worry...we’ll be back soon with our favorite airline. Y’all are the BEST 😁,15037,15032.0,positive
15035,119269,True,Wed Nov 01 02:51:07 +0000 2017,Can we just reiterate how much we ❤️ flying @SouthwestAir ? That becomes more clear any time we have to fly with someone else #SWhasourheart,15032,,positive
15039,119271,True,Wed Nov 01 02:48:00 +0000 2017,So cool receiving a free drink today. Happy Halloween 🎃 lol @SouthwestAir #SWA https://t.co/RhjUaWHACC,15038,,positive
15041,119272,True,Wed Nov 01 02:58:21 +0000 2017,@SouthwestAir Thank you! https://t.co/POZKbN7DfG,,15040.0,positive
15042,119272,True,Wed Nov 01 02:46:11 +0000 2017,"@SouthwestAir Already done :) Is there a website link for reference? No lie, Imma need a bra and undies minimum if they aren't here tomorrow.",15040,15043.0,positive
15044,119272,True,Wed Nov 01 02:42:37 +0000 2017,"@SouthwestAir, can you hook me up with your reimbursement policy for lost bags? Ours didn't make it to our final destination. https://t.co/XZZmTM0Pip",15043,,negative
7512,119273,True,Wed Nov 01 02:43:51 +0000 2017,@SouthwestAir I flew today and the crew said they didn't know about this promo,15045,7511.0,negative
15047,119274,True,Mon Oct 30 12:08:28 +0000 2017,@hulu_support Ok thanks! I have resolved to shut off Autoplay..we really should have an option to autoplay a lineup of our shows on our Watchlist,15046,15048.0,positive
15049,119274,True,Sat Oct 28 12:50:49 +0000 2017,@hulu_support LOOK what is next on my HULU😠 Why??? There HAS GOT to be a WAY TO BLOCK #HollyOaks &amp; #Corinthian Street from my autoplay HELP! https://t.co/dsjbgqLZki,15048,,negative
15051,119275,True,Wed Nov 01 02:51:41 +0000 2017,@115940 I've been watching the world series in low def for pretty much the entire game. I'm on a wired connection on my gen 4 appletv,15050,,negative
15053,119276,True,Wed Nov 01 18:14:14 +0000 2017,@hulu_support My phone and not so much the code but more like it's been happening frequently.,"15055,15056",15052.0,negative
15055,119276,True,Wed Nov 01 18:15:10 +0000 2017,"@hulu_support And so far, only my one show has been affected.",,15053.0,negative
15057,119276,True,Mon Nov 06 12:32:11 +0000 2017,@hulu_support No not in the slightest 😣,15058,15056.0,negative
15054,119276,True,Mon Oct 30 11:51:29 +0000 2017,"@hulu_support hi! I've been having this error code towards the end of my videos and no matter what seems to do, it doesn't work",15052,,negative
15060,119277,True,Mon Oct 30 08:11:47 +0000 2017,@115940 when are you adding the newest season of the real house wives of New Jersey  #rhonjseason8,15059,,positive
15062,119278,True,Mon Oct 30 05:41:05 +0000 2017,@hulu_support get your shit fixed.  Buffers every 5 seconds,15061,,negative
15064,119279,True,Wed Nov 01 03:08:11 +0000 2017,@hulu_support I have done all that...Live TV always buffers. On demand is great... Live TV not so much.,15066,15063.0,negative
15067,119279,True,Wed Nov 01 03:26:58 +0000 2017,"@hulu_support Plugged into ethernet, but download is 40 Mbps.",15068,15066.0,negative
15065,119279,True,Wed Nov 01 02:41:50 +0000 2017,"@119280 @115940 Unfortunately, it doesn't seem ready for live sports. I'm buffering again tonight, too.",15063,15069.0,negative
15069,119280,True,Wed Nov 01 01:15:16 +0000 2017,@119279 @115940 agree...down again,15065,15070.0,negative
15070,119279,True,Sun Oct 29 01:58:00 +0000 2017,"Thanks @115940... Not only can't I watch the World Series, but I also have to listen to my wife saying, ""I told you not to cancel cable.""","15069,15071",,negative
15073,119281,True,Thu Nov 02 02:50:46 +0000 2017,@hulu_support Sorry it starts everytime I launch the app on my fire stick I removed it from my watchlist several times from the computer,15075,15072.0,negative
15074,119281,True,Mon Oct 30 07:59:43 +0000 2017,@hulu_support I have remove freakish from my watch list and turned off auto play. Every time I log on thru my firestick Freakish auto starts,15072,,negative
15077,119282,True,Mon Nov 06 15:21:03 +0000 2017,@Ask_Spectrum Hey @Ask_Spectrum - is there an ETA when this will be fixed? Still dangling dangerously above Genesee St!!,"15079,15080",15076.0,negative
15081,119282,True,Mon Nov 06 15:28:37 +0000 2017,@Ask_Spectrum Let's keep this public- seems to be the only way to get results and answers,,15079.0,positive
15080,119282,True,Mon Nov 06 15:22:16 +0000 2017,"@Ask_Spectrum It would be a tragedy if this falls and injures or does even worse to a pedestrian or car... Only held on by a rope, dangling above traffic.",,15077.0,negative
15078,119282,True,Wed Nov 01 02:36:52 +0000 2017,@Ask_Spectrum @VerizonSupport already checked and the CATV is not theirs- you are the only other cable provider in Buffalo. Get this fixed! https://t.co/Ftaqght7ID,15076,15082.0,negative
15084,119282,True,Wed Nov 01 02:04:07 +0000 2017,@Ask_Spectrum @115955 @119283 @119284 I wonder if this was in the Elmwood Village or Williamsville if this would have been repaired sooner.,15082,15085.0,negative
15085,119282,True,Wed Nov 01 02:02:47 +0000 2017,@Ask_Spectrum @115955 @119283 @119284 The shards of utility pole is hanging dangerously over Genesee St in Cheektowaga. It is only held on by a rope.,15084,15086.0,negative
15086,119282,True,Wed Nov 01 02:01:55 +0000 2017,@Ask_Spectrum @115955 @119283 @119284 - this pole has been this way since April. It's @Ask_Spectrum utilities on the broken section. This needs to be addressed.,15085,15087.0,negative
15087,119282,True,Wed Nov 01 02:00:18 +0000 2017,Hey @Ask_Spectrum @115955 this is your responsibility!! Fix this!! @119283 https://t.co/MndIKbh7T7,15086,,negative
15089,119285,True,Wed Nov 01 02:49:39 +0000 2017,@Ask_Spectrum it is working now.,15088,15090.0,positive
15091,119285,True,Wed Nov 01 02:00:55 +0000 2017,@Ask_Spectrum can’t watch World Series on Motorola box fix it #Spectrum,15090,,negative
15093,119286,True,Wed Nov 01 02:59:10 +0000 2017,"@Ask_Spectrum If there’s any outages going in my area, you should be able to discuss it in the open. Trust me, I won’t put my personal info here",,15092.0,negative
15094,119286,True,Wed Nov 01 02:53:45 +0000 2017,@Ask_Spectrum Anything going on in Rego Park?,15092,15095.0,neutral
15096,119286,True,Wed Nov 01 02:50:10 +0000 2017,"In other news, @Ask_Spectrum service sucks. It's not a secret. Can we have Time Warner Cable back? Thanks.",15095,,negative
15098,119287,True,Wed Nov 01 19:21:10 +0000 2017,@Ask_Spectrum @Ask_Spectrum asked me to DM them and didn’t assist me. Won’t be long before I make the switch from @115955,,15097.0,negative
15099,119287,True,Wed Nov 01 02:46:44 +0000 2017,"I hate @115955. You try to cancel any service in a bundle, the other service gets jacked up in price. Horrible #CustomerService. #stuck",15097,,negative
15101,119288,True,Wed Nov 01 02:34:42 +0000 2017,@115955 step y'all fucking game up!!! Weak ass internet connection. I'm tired of paying for this shit every month. https://t.co/0i2ehtvOBX,15100,,negative
15103,119289,True,Wed Nov 01 02:47:58 +0000 2017,@119290 @115955 Up and down like a whore's underwear,15102,15104.0,negative
15104,119290,True,Wed Nov 01 02:46:58 +0000 2017,@119289 @115955 Damn you're still having connection problems :/,15103,15105.0,negative
15105,119289,True,Tue Oct 31 20:07:28 +0000 2017,"Sorry Folks, gotta cancel stream tonight since @115955 can't keep stable speeds or connection today apparently.","15104,15106",,negative
15108,119291,True,Wed Nov 01 02:48:14 +0000 2017,@Ask_Spectrum well... mlb network isnt loading... just keeps saying try again,15110,15107.0,negative
15109,119291,True,Wed Nov 01 02:41:46 +0000 2017,@Ask_Spectrum great customer service,15107,15111.0,positive
15111,119291,True,Wed Nov 01 02:37:05 +0000 2017,@Ask_Spectrum Can i ask you guys a question?,15109,,positive
15113,119292,True,Wed Nov 01 02:35:18 +0000 2017,I see u ignoring me @115955 you have a lot of nerve making it impossible to watch @1046 😡,15112,,negative
15115,119293,True,Wed Nov 01 02:57:00 +0000 2017,@AskPlayStation Two roku sticks and ps4. It's missing on all 3 devices under live tv.,15117,15114.0,negative
15116,119293,True,Wed Nov 01 02:49:02 +0000 2017,@AskPlayStation What happened to cartoon network for ps vue? It's disappeared from my channel lineup sometime today.,15114,,negative
15119,119294,True,Tue Oct 31 20:29:09 +0000 2017,Glad they built that new Chase Bank on Mayfield,15118,,positive
15121,119295,True,Wed Nov 01 00:03:19 +0000 2017,My chase sapphire preferred card has arrived people 😈,15120,,positive
15123,119296,True,Wed Nov 01 01:58:37 +0000 2017,@ChaseSupport hi. I’m in Indonesia and I want to use my CC and for some reason the intl number isn’t working. Can I set up the alert thru u?,15122,,negative
15125,119297,True,Wed Nov 01 02:13:13 +0000 2017,@116016 what’s a swift code ?,15124,,negative
15127,119298,True,Wed Nov 01 02:21:11 +0000 2017,"@CoxHelp my internet is not working. I had called about 3 hours ago to set a pay arrangement and was told everything was good, and now this",15126,,negative
15129,119299,True,Wed Nov 01 03:00:25 +0000 2017,@CoxHelp Thank you!,,15128.0,positive
15130,119299,True,Wed Nov 01 02:44:54 +0000 2017,@CoxHelp Hi Dee. I'm good: I have @117830. Did you see @119300 plea for help?,15128,15131.0,positive
15132,119299,True,Wed Nov 01 02:12:18 +0000 2017,@119300 @116021 It's still 1-0. But c'mon @116021. We have @117830.,15131,15133.0,negative
15133,119300,True,Wed Nov 01 02:05:12 +0000 2017,"Oh @116021, trying to watch #WorldSeriesGame6 on iPad while giving out #halloween   candy. Literally yelling across the street for score.","15134,15132",,negative
15136,118804,True,Wed Nov 01 02:14:12 +0000 2017,@CoxHelp @116021 So I guess if I'm a Cox customer I just don't get to watch World Series... no big it comes on every day.,15135,15137.0,negative
15137,118804,True,Wed Nov 01 02:03:38 +0000 2017,@CoxHelp @116021 cable going out during the World Series seems less than a stellar performance mark (85259) maybe wanna fix that.,15136,,negative
15139,119301,True,Thu Nov 30 20:50:15 +0000 2017,@AmazonHelp Nothing other than Pre-formatted responses.  Every order I’ve placed in the last 2 weeks has been delayed.,,15138.0,negative
15140,119301,True,Thu Nov 30 20:40:11 +0000 2017,Another night.  Another non-delivery.  Another useless ‘chat’ conversation with false promises and excuses.  @115830 - you have let me down yet again.  Your promises are full of shit. #whereismybloodystuff,15138,,negative
15142,119302,True,Wed Nov 01 02:16:16 +0000 2017,@CoxHelp is the internet down in Central Scottsdale?,15141,,negative
15144,119303,True,Wed Nov 01 02:59:36 +0000 2017,@XboxSupport Alrighty thanks !,,15143.0,positive
15145,119303,True,Wed Nov 01 02:34:50 +0000 2017,@XboxSupport I bought a 10 &amp; 1 key pack on rocket league today and haven’t received them but got an email confirming the purchase,15143,,negative
15147,119304,True,Wed Nov 01 02:57:04 +0000 2017,@XboxSupport Sigh thanks I guess,,15146.0,positive
15148,119304,True,Wed Nov 01 02:50:03 +0000 2017,@XboxSupport It still tells me the date is pending. Amazon told me they are waiting to hear from Microsoft.,15146,15149.0,negative
15149,119304,True,Wed Nov 01 02:48:54 +0000 2017,@XboxSupport I pre ordered The Scorpio edition the day of the announcement on Amazon and I'm worried that it won't come on release date.,15148,15150.0,negative
15151,119304,True,Wed Nov 01 02:22:36 +0000 2017,@XboxSupport hey I've got a question about the Xbox One X Scorpio edition.,15150,,positive
15153,119305,True,Wed Nov 01 03:01:29 +0000 2017,@XboxSupport Is it a question of mark or of characteristic ?,15155,15152.0,negative
15154,119305,True,Wed Nov 01 02:47:26 +0000 2017,"@XboxSupport @XboxSupport on the Xbox one x, and use the option HDR on my games ?",15152,15156.0,positive
15156,119305,True,Wed Nov 01 02:46:42 +0000 2017,"@XboxSupport Hi, i know i’ve already asked this question but I didn’t understand, if I got a Pc 4K HDR screen, will I be able to play on it",15154,,neutral
15158,119306,True,Wed Nov 01 02:24:17 +0000 2017,@117124 @XboxSupport No network connection? I have a network connection? How do I fix?,15157,,negative
15160,119307,True,Wed Nov 01 01:32:37 +0000 2017,@AlaskaAir Just wanted to say thanks for the great customer service from Jacob M and Jalyssa H at the Redmond Airport. Helped get me on a different flight after I missed my flight.,15159,,positive
15162,119308,True,Wed Nov 01 02:53:03 +0000 2017,@Safaricom_Care The account number has been shared. Thanks,15164,15161.0,positive
15164,119308,True,Thu Nov 02 02:35:34 +0000 2017,@Safaricom_Care My wifi issue still persists! Can I get some assistance urgently? https://t.co/BIXAHgrF3K,15165,15162.0,negative
15166,119308,True,Fri Nov 03 02:13:44 +0000 2017,@Safaricom_Care No feedback yet. Why? https://t.co/DmPaYO5K4G,15168,15165.0,negative
15168,119308,True,Fri Nov 03 18:33:07 +0000 2017,@Safaricom_Care @119309 I give up 😫 https://t.co/BiAuG8ueLo,,15166.0,negative
15167,119308,True,Sun Nov 05 10:49:33 +0000 2017,@Safaricom_Care It is very unfortunate that a customer has to wait for 5 days for such a simple problem to be fixed! I expected better service!,15169,15165.0,negative
15163,119308,True,Wed Nov 01 02:47:01 +0000 2017,@Safaricom_Care What is not happening? Your Home Fibre download speeds have been extremely slow since yesternight. https://t.co/GGX5McRcpG,15161,,negative
15171,119310,True,Tue Oct 31 19:00:18 +0000 2017,"@AirAsiaSupport I was supposed to meet a friend in KL and now that the layover has been reduced, I can't do that. Can you put me in a different flight.","15170,15172,15173,15174,15175",15176.0,negative
15176,119310,True,Tue Oct 31 18:54:40 +0000 2017,@AirAsiaSupport My Flight Booking was changed from XT-555 to QZ-551 (This is w.r.t Booking Number OGWISY. Layover has now reduced. Help,15171,,positive
14647,119141,True,Tue Oct 31 18:42:20 +0000 2017,"@AirAsiaSupport Just wondering - will all our other arrangements be the same? E.g. our prebooked seats, chosen meals etc.?",15177,14646.0,neutral
15179,119311,True,Wed Nov 01 04:30:35 +0000 2017,@AirAsiaSupport No DM received so far.,15181,15178.0,neutral
15180,119311,True,Tue Oct 31 19:56:19 +0000 2017,@119312 @AirAsiaSupport @119313 Just came to know how these low fare carriers make huge money. @115802 is the biggest cheater among all. Spend 500 more &amp; opt other airline,15178,15182.0,positive
15182,119312,True,Tue Oct 31 18:56:27 +0000 2017,@119311 @AirAsiaSupport @119313 What happened brother?,"15183,15180",15184.0,negative
15184,119311,True,Tue Oct 31 18:36:23 +0000 2017,"Real sad experience with @AirAsiaSupport adamant robotic staff. PNR REVUWR #saynotoairasia 
sry @119313,I should have booked with you.","15185,15182",,negative
15187,119314,True,Wed Nov 01 02:32:38 +0000 2017,@AirAsiaSupport All sorted already. Thanks.,15186,15188.0,positive
15189,119314,True,Tue Oct 31 06:56:37 +0000 2017,@AirAsiaSupport hi I need help with my booking,15188,,positive
15191,119315,True,Wed Nov 01 04:53:10 +0000 2017,@CenturyLinkHelp fix your website so we don't have to have this conversation.,,15190.0,negative
15192,119315,True,Wed Nov 01 02:33:03 +0000 2017,How is it that my ISP somehow can't run their own website? @116072 is serving up refresh loops instead of internet options.,15190,,negative
15194,119316,True,Wed Nov 01 02:24:02 +0000 2017,@CenturyLinkHelp I have only one question : why does my service work about 20% of the time while i pay 100% of the bill ALL the time? - Roger,15193,15195.0,negative
15196,119316,True,Wed Nov 01 02:17:41 +0000 2017,"Yeah. Problem is, CenturyLink, it never seems to improve. Like an idiot, I will probably go ahead and send you another check this month tho. https://t.co/NSlNKrg7Hb",15195,,negative
15198,119317,True,Wed Nov 01 02:25:39 +0000 2017,@CenturyLinkHelp Is there an outage in Albuquerque? My internet just crashed.,15197,,negative
15200,119318,True,Wed Nov 01 02:11:58 +0000 2017,@CenturyLinkHelp really wish I could get any help regarding my service. Supposed to be good to go yet still have no internet. PLEASE HELP!!!,15199,,negative
15202,119319,True,Wed Nov 22 14:12:47 +0000 2017,@sainsburys That's the point it's a good thing. You wouldn't ask your chicken's to lay uniform egg's or expect them to 🤸,15204,15201.0,positive
15203,119319,True,Tue Nov 21 17:57:43 +0000 2017,So @sainsburys mixed size free range eggs are 40p+ a box cheaper than sized eggs. If you had 🐔  chicken's you wouldn't know what size the eggs were going to be surely?,15201,,positive
15206,119320,True,Wed Nov 01 02:49:25 +0000 2017,I ordered @116076 and the delivery driver told me where is the elevator I'm to fat to be walking down the stairs wtf lol https://t.co/GLrXLqtaxz,15205,,negative
15208,119321,True,Wed Nov 01 02:49:48 +0000 2017,YALL GOT ME FUCKED UP @116076,15207,,negative
15210,119322,True,Wed Nov 01 02:44:24 +0000 2017,I was on hold with @116076 for 44 minutes just for them to tell me it was going to be an hour and 30 minute wait. WTF https://t.co/BVuPbQlYvu,15209,,negative
15212,119323,True,Wed Nov 01 02:24:47 +0000 2017,I spent at least 200 a month on your food #papajohns. 2 days in a row same person at cash. Dumb as a hammer. I've had it Dominos here on out,15211,,negative
15214,119324,True,Wed Nov 01 16:15:59 +0000 2017,@AskPapaJohns Thanks for responding.  Already DM’d you.,,15213.0,positive
15215,119324,True,Wed Nov 01 02:20:56 +0000 2017,"Not happy w/ @116076 Pizza OVER 75 mins late, called to check on it &amp; told to come get it because it hasn’t left yet. Chrgd me twice! 👎🏿",15213,,negative
15217,119325,True,Wed Nov 01 02:05:50 +0000 2017,I wish @116076 would put a location closer to me😩,15216,,negative
15219,119326,True,Wed Nov 01 01:55:06 +0000 2017,"@116076 def not a good idea to burn pizza, keep me on hold for 5+ minutes, then tell me it'll be another hr during World Series party 😡",15218,,negative
15221,119327,True,Wed Nov 01 01:44:03 +0000 2017,Waiting for my @116076 carryout. Why say boxing when it's still in the oven? I could've gone home and back #mustpoop #brownemergency #sos,15220,,negative
15223,119328,True,Wed Nov 01 01:37:07 +0000 2017,"Called @116076 over three hours ago and still no pizza. Sad thing, I gave the kid working my credit card number twice.",15222,,negative
15225,119329,True,Wed Nov 01 01:31:53 +0000 2017,@116076 #WhenYourPizzaIsMadLate,15224,15226.0,negative
15226,116076,True,Tue Nov 01 01:36:50 +0000 2016,Just ordered @116076! Use promo code PAPATRACK for 25% off your next regular menu price order. US/Online Only. #PizzaMood https://t.co/KT7b9swQ8Z,"15225,15227",,positive
15229,119330,True,Wed Nov 01 01:30:09 +0000 2017,.@116076 online ordering said pizza ready 526-536p. It’s 630p &amp; still no pizza. Kinda ruining Halloween for me. #fixyourcomputersystem,15228,,negative
15231,119331,True,Wed Nov 01 02:24:06 +0000 2017,@UPSHelp We've been waiting for a package that was said to be delivered between 12-4pm. It's past 7pm. I had to put my entire day on hold,15230,,negative
15233,119332,True,Wed Nov 01 02:48:13 +0000 2017,"@UPSHelp You're driver will leave it at the door, whether I am home or not.",15235,15232.0,positive
15234,119332,True,Wed Nov 01 00:51:41 +0000 2017,@115817 How can I have a package in transit returned to the shipper? I don't want the package.,15232,,negative
15237,119333,True,Wed Nov 01 01:32:02 +0000 2017,@VirginAmerica It was 1751 from Seattle,15236,15238.0,positive
15239,119333,True,Tue Oct 31 16:05:52 +0000 2017,My plane went from landing early to being late.  Still sitting on plane with no gate! #sfoairport #virginamerica,15238,,negative
15241,119334,True,Wed Nov 01 01:22:50 +0000 2017,@119335 @TwitterSupport Threatening violence. Please respond.,15240,15242.0,negative
15242,119335,True,Wed Nov 01 00:16:34 +0000 2017,"@119336 @119337 @119338 @119339 @119340 @119341 Sitting is a sign of surrender &amp; weakness. Have never surrendered nor been forced to!
Assuming you know someone can be dangerous.",15241,15243.0,negative
15243,119336,True,Tue Oct 31 22:42:35 +0000 2017,@119337 @119338 @119335 @119339 @119340 @119341 I don't think @119335 read much🤣🤣🤣🤣🤣🤣🤣🤣please Billy follow the advice...just sit down 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,15242,15244.0,negative
15244,119337,True,Tue Oct 31 22:27:47 +0000 2017,@119338 @119335 @119339 @119340 @119341 😂😂😂😂😂Put down the crack pipe😂😂😂😂😂,15243,15245.0,negative
15245,119338,True,Tue Oct 31 22:05:10 +0000 2017,"@119335 @119339 @119340 @119341 This president had spent MORE in 9 months golfing,  than Obama spent on ALL travel in 8 years. 
Sit down.",15244,15246.0,negative
15246,119335,True,Tue Oct 31 21:36:31 +0000 2017,@119339 @119340 @119341 Were you whining about all of Obamas golfing???,15245,15247.0,negative
15247,119339,True,Tue Oct 31 16:01:06 +0000 2017,@119340 @119341 Taxpayers are more concerned about the millions of our $$ Trump wastes playing golf.,15246,15248.0,negative
15248,119340,True,Tue Oct 31 14:11:40 +0000 2017,@119341 Putin is laughing as he watches washed up retiree Robert Mueller waste millions of tax payer dollars investigating non-existent collusion,15247,15249.0,negative
15249,119341,True,Tue Oct 31 14:10:42 +0000 2017,"....earth shattering. He and his brother could Drain The Swamp, which would be yet another campaign promise fulfilled. Fake News weak!","15248,15250",,positive
15252,119342,True,Sun Dec 03 00:15:56 +0000 2017,@O2 Answers to my questions and queries would be a great start but I assume from the lack of response so far that won't happen,,15251.0,negative
15253,119342,True,Wed Nov 22 15:06:25 +0000 2017,"@O2 But you haven't answered my questions or any queries, yet again",,15251.0,negative
15254,119342,True,Wed Nov 22 11:11:04 +0000 2017,"@o2 continued disappointment, tired of this now. Vodafone looks rather inviting, shame after 15years 'loyalty' to o2, shame not reciprocated",15251,,negative
15256,119343,True,Wed Nov 01 00:57:54 +0000 2017,@AskPayPal PLEASE REPLY TO ME MESSAGE,15255,,negative
15258,119344,True,Wed Nov 01 01:23:46 +0000 2017,@AskPayPal would you class internet as infrastructure? If so why don't you accept invoices from ISP as verification of an address?,15257,,neutral
15260,119345,True,Wed Nov 01 01:09:32 +0000 2017,"@AskPayPal hi! I got a spam request for payment, I tried canceling but still shows on my account. How do I go about this?",15259,,negative
15262,119346,True,Wed Nov 01 01:04:53 +0000 2017,"@115993 @AskPaypal @119347 Hi, help me please/Oi, me ajudem por favor",15261,,positive
15264,119348,True,Wed Nov 01 01:16:09 +0000 2017,@AskPayPal Please check my Dm regarding a random withdrawal. Thanks,15263,,negative
15266,119349,True,Wed Nov 01 02:36:26 +0000 2017,when ya uber smells like weed,15265,,negative
15268,119350,True,Wed Nov 01 02:53:53 +0000 2017,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015,"15267,15269,15270",,negative
15272,119352,True,Wed Nov 01 02:54:01 +0000 2017,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,"15271,15273",15274.0,negative
15275,119352,True,Tue Oct 31 05:27:56 +0000 2017,@AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏,15274,15276.0,negative
15277,119352,True,Mon Oct 30 11:39:59 +0000 2017,@115850 ur app shows expected delivery on 25 th on 30th( prepaid orders).it's a regular customer realising not to buy anything further.,15276,,negative
15279,119353,True,Wed Nov 01 02:53:34 +0000 2017,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,"15278,15280,15281",,negative
15282,119352,True,Wed Nov 01 04:03:27 +0000 2017,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,"15283,15284",15273.0,positive
15286,119354,True,Wed Nov 01 02:28:01 +0000 2017,@115821 I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,15285,,negative
